#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:HBV" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:HBV" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:HBV" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:HBV" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:HBV" spec="beast.base.evolution.tree.Tree">
#                    <trait id="dateTrait.t:HBV" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="AB033550_1988_33.3431887795_134.9307404236=1988,AB033554_1985_-2.3045941592_118.5275669247=1985,AB111946_1998_15.880672531_106.7863444469=1998,AB112066_1999_15.2357758333_97.1170427803=1999,AB112471_2002_10.826174473_100.0321841486=2002,AB117759_2004_11.8647366524_104.4581350327=2004,AB198076_2001_31.3068442593_109.4304560078=2001,AB205128_2000_67.7822238778_83.2782706988=2000,AB205190_2000_7.0869990345_-0.6788566207=2000,AB219428_2002_11.4823584448_122.5890168578=2002,AJ344117_1990_46.339250578_1.5156738165=1990,AY341335_2003_37.779236413_24.2931907174=2003,AY641558_2003_39.8942378947_126.8819515526=2003,AY721605_2004_39.1656946813_32.8656198791=2004,AY738147_1998_-4.6027905391_22.3356877351=1998,DQ060824_1983_-21.3700228571_19.1068796429=1983,DQ315776_2000_17.9831869307_84.5569572724=2000">
#                        <taxa id="TaxonSet.HBV" spec="beast.base.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.HBV"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="FrequenciesPrior.s:HBV" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:HBV" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <distr id="Dirichlet.0" spec="beast.base.inference.distribution.Dirichlet">
#                <parameter dimension="4" estimate="false" id="RealParameter.7" name="alpha" spec="beast.base.inference.parameter.RealParameter">4.0 4.0 4.0 4.0</parameter>
#            </distr>
#        </prior>
#        <prior id="KappaPrior.s:HBV" name="distribution">
#            <parameter id="kappa.s:HBV" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:HBV" name="distribution" x="@popSize.t:HBV">
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.8" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.01</parameter>
#                <parameter estimate="false" id="RealParameter.9" name="beta" spec="beast.base.inference.parameter.RealParameter">100.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@HBV" id="treeLikelihood.HBV" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:HBV">
#            <siteModel id="SiteModel.s:HBV" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:HBV" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:HBV" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:HBV" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:HBV" kappa="@kappa.s:HBV" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:HBV" id="estimatedFreqs.s:HBV" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:HBV" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:HBV" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">2.0E-5</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	popSize	CoalescentConstant
532000	-12508.982361677921	-12309.984020828862	-198.99834084905842	-12309.984020828862	3351.339381010902	21016.23291324015	2.6738933719076714	0.24285948745947009	0.2630711400824004	0.21086992352061093	0.2831994489375185	2059.5101290796397	-168.10415373439412
533000	-12507.878630418414	-12313.10112563661	-194.7775047818046	-12313.10112563661	3523.9707221068916	20415.67223670641	2.6738933719076714	0.24285948745947009	0.2630711400824004	0.21086992352061093	0.2831994489375185	2251.531617320747	-161.87485165989557
534000	-12510.372574308769	-12315.3946606653	-194.9779136434688	-12315.3946606653	3465.840526051301	20200.72355199693	2.6738933719076714	0.24285948745947009	0.2630711400824004	0.21086992352061093	0.2831994489375185	2102.523874714015	-163.63312546052262
535000	-12509.933808613001	-12316.612005360148	-193.32180325285316	-12316.612005360148	3341.0793888128296	19562.053086875367	2.4092325458045214	0.24285948745947009	0.2630711400824004	0.21086992352061093	0.2831994489375185	2223.696329574978	-160.8094713043966
536000	-12506.2705996578	-12308.874244701534	-197.39635495626635	-12308.874244701534	3422.391188920113	20700.884186627987	2.4092325458045214	0.24285948745947009	0.2630711400824004	0.21086992352061093	0.2831994489375185	2281.612835128587	-164.2794033176864
537000	-12505.711947793503	-12308.924814156931	-196.78713363657198	-12308.924814156931	3447.7541545388804	20641.406501252655	2.4461051346197573	0.24285948745947009	0.2630711400824004	0.21086992352061093	0.2831994489375185	2505.1523322295106	-161.32816536000936
538000	-12509.7243682095	-12313.697072825342	-196.0272953841574	-12313.697072825342	3497.5557800729644	20442.768991848705	2.4461051346197573	0.24285948745947009	0.2630711400824004	0.21086992352061093	0.2831994489375185	2162.387868001663	-164.1416368239139
539000	-12509.11305786342	-12311.658103299727	-197.45495456369343	-12311.658103299727	3385.9802176077615	20554.53037477703	2.7414379652059857	0.24285948745947009	0.2630711400824004	0.21086992352061093	0.2831994489375185	2172.806984955601	-165.34989942099745
540000	-12505.120041025779	-12307.387502292004	-197.73253873377445	-12307.387502292004	3320.8949256856504	20506.868397700455	2.7414379652059857	0.24285948745947009	0.2630711400824004	0.21086992352061093	0.2831994489375185	2437.954356225817	-162.86202183676536
541000	-12505.032889611999	-12310.328797828653	-194.7040917833457	-12310.328797828653	3336.344661185308	19632.17582929611	2.7414379652059857	0.24285948745947009	0.2630711400824004	0.21086992352061093	0.2831994489375185	2220.952086295154	-162.09588868969496
542000	-12506.207793946087	-12310.742568830323	-195.46522511576384	-12310.742568830323	3519.675523751043	20453.751013970123	2.7414379652059857	0.24285948745947009	0.2630711400824004	0.21086992352061093	0.2831994489375185	2158.11582827591	-163.51379803033387
543000	-12508.260539977	-12312.719482621627	-195.5410573553736	-12312.719482621627	3246.062504850246	19858.417701725677	2.7414379652059857	0.24285948745947009	0.2630711400824004	0.21086992352061093	0.2831994489375185	2015.4809165233723	-165.08367331455145
544000	-12504.670282130783	-12306.191452103787	-198.4788300269948	-12306.191452103787	3513.393422282398	21406.884294402233	2.7414379652059857	0.24285948745947009	0.2630711400824004	0.21086992352061093	0.2831994489375185	2362.956561877348	-164.38922431018776
545000	-12515.138972958855	-12318.9079411946	-196.2310317642543	-12318.9079411946	3497.599558198508	20815.47074542672	2.6262816882812205	0.24285948745947009	0.2630711400824004	0.21086992352061093	0.2831994489375185	2606.0620076760806	-159.65598141553932
546000	-12505.981107503767	-12310.924184734435	-195.05692276933283	-12310.924184734435	3256.204144285287	19841.745846932667	2.6262816882812205	0.24285948745947009	0.2630711400824004	0.21086992352061093	0.2831994489375185	2353.66233847914	-161.10671815109495
547000	-12512.942012392643	-12310.05206719895	-202.88994519369152	-12310.05206719895	3440.635057754151	20583.670186817464	2.6262816882812205	0.24285948745947009	0.2630711400824004	0.21086992352061093	0.2831994489375185	3621.6396883996654	-155.83332230050718
548000	-12507.563079650383	-12309.707522576382	-197.85555707400044	-12309.707522576382	3439.659270813283	21129.202736346902	2.6262816882812205	0.24285948745947009	0.2630711400824004	0.21086992352061093	0.2831994489375185	2507.8403681464492	-162.3007572385079
549000	-12507.807954750893	-12309.741438823226	-198.06651592766718	-12309.741438823226	3527.549950712774	21359.871072175505	2.6262816882812205	0.24285948745947009	0.2630711400824004	0.21086992352061093	0.2831994489375185	2322.780121927198	-164.43820915762495
550000	-12503.01842602901	-12305.59300055889	-197.42542547011965	-12305.59300055889	3450.6375172862613	20768.88083583674	2.6262816882812205	0.24285948745947009	0.2630711400824004	0.21086992352061093	0.2831994489375185	2544.2958490473966	-161.49178318531628
551000	-12506.612856938338	-12309.702707966828	-196.91014897151115	-12309.702707966828	3526.4316283374346	20394.38992550537	2.6262816882812205	0.24285948745947009	0.2630711400824004	0.21086992352061093	0.2831994489375185	1947.255003952638	-167.211674046258
552000	-12513.22222179786	-12314.660976033816	-198.56124576404304	-12314.660976033816	3488.4408856052823	20796.210192176084	2.6262816882812205	0.24285948745947009	0.2630711400824004	0.21086992352061093	0.2831994489375185	2798.141470943949	-159.9949967704859
553000	-12507.58869452641	-12307.115962100926	-200.47273242548437	-12307.115962100926	3522.678333253184	21126.42984731185	2.6262816882812205	0.24285948745947009	0.2630711400824004	0.21086992352061093	0.2831994489375185	3157.235905451153	-158.19600500687312
554000	-12504.815022436149	-12307.917286705235	-196.8977357309142	-12307.917286705235	3303.2267713066317	20252.528491711557	2.6262816882812205	0.24285948745947009	0.2630711400824004	0.21086992352061093	0.2831994489375185	1914.2962732501655	-167.5457480233226
555000	-12507.125462837805	-12310.97400382783	-196.1514590099735	-12310.97400382783	3304.145471839551	20171.551106540977	2.3779979410598537	0.2421114834688155	0.25919738105930734	0.21379623140201454	0.2848949040698626	2213.5042089810217	-163.7630775619809
556000	-12508.289298336687	-12310.504093599995	-197.7852047366929	-12310.504093599995	3549.5396479385454	21109.96264779589	2.3779979410598537	0.2421114834688155	0.25919738105930734	0.21379623140201454	0.2848949040698626	2230.024885041446	-165.2242550168673
557000	-12506.12624718828	-12310.212369670395	-195.91387751788614	-12310.212369670395	3484.029709446671	20601.814542349268	2.3779979410598537	0.2421114834688155	0.25919738105930734	0.21379623140201454	0.2848949040698626	2337.9772086967237	-162.2266039250333
558000	-12510.15405529291	-12313.735904889068	-196.41815040384034	-12313.735904889068	3348.318790411028	20002.82411671447	2.277283918476498	0.2349862945078472	0.26777781659053373	0.21362734107043027	0.28360854783118883	2674.766091096699	-159.26087278537693
559000	-12510.938963982511	-12316.30519877427	-194.6337652082425	-12316.30519877427	3251.3291726189946	19550.28555353066	2.4759510533853413	0.2349862945078472	0.26777781659053373	0.21362734107043027	0.28360854783118883	2583.32465853896	-158.34893477102696
560000	-12511.779791750749	-12314.751973931912	-197.02781781883647	-12314.751973931912	3470.1653173716154	20676.225204843817	2.4759510533853413	0.2349862945078472	0.26777781659053373	0.21362734107043027	0.28360854783118883	2256.9743723471565	-164.1401917766799
561000	-12504.525972918524	-12306.08624871739	-198.4397242011321	-12306.08624871739	3443.794689895351	21184.98055395524	2.7877936984916993	0.2349862945078472	0.26777781659053373	0.21362734107043027	0.28360854783118883	2405.546246230629	-163.88722520866082
562000	-12506.33275651506	-12308.345529458435	-197.98722705662487	-12308.345529458435	3657.470374461969	21324.17477048586	2.7877936984916993	0.2349862945078472	0.26777781659053373	0.21362734107043027	0.28360854783118883	1948.4119120485832	-168.21472615275593
563000	-12507.41369794923	-12312.20040364598	-195.21329430324934	-12312.20040364598	3526.7980563223346	20413.921827739592	2.7877936984916993	0.2349862945078472	0.26777781659053373	0.21362734107043027	0.28360854783118883	2164.176047675699	-163.17917721996358
564000	-12510.964320430829	-12310.06370523232	-200.90061519850812	-12310.06370523232	3501.0142512526054	21149.51758315621	2.7877936984916993	0.2349862945078472	0.26777781659053373	0.21362734107043027	0.28360854783118883	3229.419272574392	-157.8178058737005
565000	-12508.131832545949	-12309.78450300801	-198.34732953793903	-12309.78450300801	3517.555966887271	20957.243227107094	2.7877936984916993	0.2349862945078472	0.26777781659053373	0.21362734107043027	0.28360854783118883	2830.616017681188	-159.3830426496287
566000	-12506.136951959717	-12309.081989404205	-197.05496255551253	-12309.081989404205	3343.2411061041767	20288.4994119523	2.7877936984916993	0.2349862945078472	0.26777781659053373	0.21362734107043027	0.28360854783118883	1860.042448926223	-168.21210745681776
567000	-12505.471909324748	-12307.599529375435	-197.87237994931309	-12307.599529375435	3564.6162759325953	21173.817012019743	2.7877936984916993	0.2349862945078472	0.26777781659053373	0.21362734107043027	0.28360854783118883	2081.6157681249174	-166.7023720152924
568000	-12508.705754706167	-12312.097438617411	-196.60831608875566	-12312.097438617411	3429.0402924779646	20547.922937368712	2.7877936984916993	0.2349862945078472	0.26777781659053373	0.21362734107043027	0.28360854783118883	2174.274572940193	-164.4686049378622
569000	-12510.18957040792	-12312.780348172953	-197.40922223496608	-12312.780348172953	3669.0827179656135	21325.3766218807	2.7877936984916993	0.2349862945078472	0.26777781659053373	0.21362734107043027	0.28360854783118883	1993.7535190048793	-167.1605308898162
570000	-12515.57611853292	-12316.609414546763	-198.96670398615578	-12316.609414546763	3313.0867461926628	20969.66629188028	2.7877936984916993	0.2349862945078472	0.26777781659053373	0.21362734107043027	0.28360854783118883	2444.5521537977525	-164.00822183653014
571000	-12516.226029361182	-12316.389469047394	-199.83656031378743	-12316.389469047394	3514.2087981927707	21709.079959138053	2.7149241718187174	0.23277824889436582	0.2754832930912083	0.21084486020448592	0.28089359780993994	2361.9241837446853	-165.75368630668507
572000	-12508.053347226512	-12309.467889930951	-198.58545729556198	-12309.467889930951	3252.6612550363943	20609.843402925	2.805836510770604	0.2519750233840867	0.267412777429024	0.21443569405575236	0.2661765051311369	2508.5213124888423	-162.98148196891623
573000	-12506.33061002307	-12309.019956910306	-197.3106531127627	-12309.019956910306	3398.847033947291	20765.40443026828	2.805836510770604	0.2519750233840867	0.267412777429024	0.21443569405575236	0.2661765051311369	2190.644601769722	-165.0195875388782
574000	-12505.505745905903	-12310.688251354994	-194.81749455090988	-12310.688251354994	3342.791135227086	19801.341301604134	2.805836510770604	0.2519750233840867	0.267412777429024	0.21443569405575236	0.2661765051311369	1952.4559616767067	-165.02227209162828
575000	-12508.553645658705	-12310.7433587635	-197.81028689520525	-12310.7433587635	3434.0205069712997	20654.26146029165	2.914420879538172	0.23735185245587606	0.2723330734258652	0.21508025762020125	0.27523481649805737	2000.2303340907308	-167.45892426129194
576000	-12509.975185736917	-12316.411430351169	-193.56375538574838	-12316.411430351169	3472.7669233602396	19801.567152416686	2.822554745938146	0.24127341583856282	0.2700388546185519	0.21161194685993232	0.2770757826829529	2168.0757950697653	-161.48230430605028
577000	-12506.417678585001	-12307.737999097673	-198.67967948732752	-12307.737999097673	3713.3938452213215	21273.970637451606	2.725030130926318	0.24127341583856282	0.2700388546185519	0.21161194685993232	0.2770757826829529	2966.919299518865	-158.3348604912531
578000	-12505.402811842725	-12308.460010374396	-196.94280146832918	-12308.460010374396	3297.247571584837	20296.40150110821	2.725030130926318	0.24127341583856282	0.2700388546185519	0.21161194685993232	0.2770757826829529	2058.373134865145	-166.04539624783044
579000	-12503.62775558408	-12305.723510734862	-197.9042448492191	-12305.723510734862	3528.1944350771473	21044.511736351207	2.725030130926318	0.24127341583856282	0.2700388546185519	0.21161194685993232	0.2770757826829529	2187.025646656489	-165.66029423813092
580000	-12503.73178689444	-12305.982144249982	-197.7496426444585	-12305.982144249982	3414.9060112784596	20603.369826052636	2.725030130926318	0.24127341583856282	0.2700388546185519	0.21161194685993232	0.2770757826829529	1825.0865912775837	-169.3041884721142
581000	-12505.26570305789	-12308.164922122649	-197.10078093524106	-12308.164922122649	3557.6727320933164	21215.236149569184	2.725030130926318	0.24127341583856282	0.2700388546185519	0.21161194685993232	0.2770757826829529	2256.001120619596	-164.1363347362684
582000	-12509.008951987404	-12312.555399456918	-196.45355253048555	-12312.555399456918	3469.8513633268453	20485.392513309373	2.7519986783278503	0.23835905843874017	0.28466025520351257	0.20921666903650687	0.2677640173212404	2322.140455113792	-162.77423931349261
583000	-12507.82072099419	-12313.110399462454	-194.71032153173616	-12313.110399462454	3247.0099778945323	19383.276869247216	2.7519986783278503	0.23835905843874017	0.28466025520351257	0.20921666903650687	0.2677640173212404	2620.038090987572	-157.93253946495045
584000	-12512.286776610237	-12314.094402817644	-198.19237379259425	-12314.094402817644	3574.5150873520647	21362.562018413937	2.6478195668706404	0.25084280528019154	0.2770838352755962	0.20621361210954883	0.2658597473346633	2288.21653219171	-164.91271925045388
585000	-12509.797218884592	-12310.063261765054	-199.73395711953853	-12310.063261765054	3362.6451986457278	20741.593550246518	2.6478195668706404	0.25084280528019154	0.2770838352755962	0.20621361210954883	0.2658597473346633	2884.0312561683254	-160.2670531512187
586000	-12509.423594828742	-12310.601705140496	-198.82188968824653	-12310.601705140496	3542.8135224304024	21045.514807193424	3.0267626166966393	0.25084280528019154	0.2770838352755962	0.20621361210954883	0.2658597473346633	2777.1506997008337	-160.32394329022034
587000	-12512.202792324437	-12313.745437059993	-198.45735526444363	-12313.745437059993	3631.6248515996926	21298.96787590378	3.0267626166966393	0.25084280528019154	0.2770838352755962	0.20621361210954883	0.2658597473346633	1954.8661725783752	-168.52984683704352
588000	-12508.596793555387	-12311.049118352974	-197.5476752024127	-12311.049118352974	3504.4501132382916	20791.70022013335	3.0267626166966393	0.25084280528019154	0.2770838352755962	0.20621361210954883	0.2658597473346633	2678.6176208717643	-160.07082297202265
589000	-12514.571343158734	-12321.67154787658	-192.8997952821531	-12321.67154787658	3167.0672503621527	18924.08619004421	3.0267626166966393	0.25084280528019154	0.2770838352755962	0.20621361210954883	0.2658597473346633	2134.6219348895515	-161.0876410956298
590000	-12514.537111195415	-12315.871770344276	-198.6653408511389	-12315.871770344276	3550.2591036121075	21575.70273685815	3.0267626166966393	0.25084280528019154	0.2770838352755962	0.20621361210954883	0.2658597473346633	2294.4739242581322	-165.18317487230976
591000	-12509.762189871735	-12312.76411945763	-196.99807041410614	-12312.76411945763	3467.7246639747746	20703.5585625973	3.0267626166966393	0.25084280528019154	0.2770838352755962	0.20621361210954883	0.2658597473346633	2062.772814108949	-165.9383034982519
592000	-12509.664751917077	-12312.849583161902	-196.8151687551736	-12312.849583161902	3293.1292365639692	19959.847258654776	3.0267626166966393	0.25084280528019154	0.2770838352755962	0.20621361210954883	0.2658597473346633	2609.749948905384	-160.05277921669122
593000	-12515.447989714712	-12313.496672413443	-201.95131730126994	-12313.496672413443	3698.083470973881	22471.87137641228	3.0267626166966393	0.25084280528019154	0.2770838352755962	0.20621361210954883	0.2658597473346633	2034.795485444545	-171.1848429028683
594000	-12510.757007424923	-12313.90455138459	-196.85245604033355	-12313.90455138459	3419.6963812479626	20644.91547540796	3.0267626166966393	0.25084280528019154	0.2770838352755962	0.20621361210954883	0.2658597473346633	2454.8344873068945	-161.6998042384888
595000	-12513.750177887028	-12313.841911857347	-199.90826602968164	-12313.841911857347	3666.9115013300625	22059.87638019342	3.0267626166966393	0.25084280528019154	0.2770838352755962	0.20621361210954883	0.2658597473346633	2403.120337839834	-165.29383411613273
596000	-12519.168955283723	-12323.074853852544	-196.09410143117896	-12323.074853852544	3600.486376454532	20820.321857558876	3.0267626166966393	0.25084280528019154	0.2770838352755962	0.20621361210954883	0.2658597473346633	2319.5535744096296	-162.35037651034938
597000	-12512.743266401327	-12315.478749006294	-197.26451739503392	-12315.478749006294	3555.995153873389	20727.509817108305	3.0267626166966393	0.25084280528019154	0.2770838352755962	0.20621361210954883	0.2658597473346633	2768.2741298000383	-158.85850608771332
598000	-12510.887560590523	-12317.704595230814	-193.18296535970885	-12317.704595230814	3209.7280418644254	19296.24190845012	2.738889610902267	0.24067106060150564	0.28627575784538795	0.2097452039357305	0.2633079776173758	2000.8867694639848	-162.8715644893426
599000	-12512.196876957893	-12311.453344421654	-200.7435325362388	-12311.453344421654	3598.4232857838174	21806.347766022587	2.738889610902267	0.24067106060150564	0.28627575784538795	0.2097452039357305	0.2633079776173758	2073.3840646714034	-169.67192301074218
600000	-12506.649184360085	-12310.073229677631	-196.57595468245336	-12310.073229677631	3556.818702292172	20581.323954808697	2.738889610902267	0.24067106060150564	0.28627575784538795	0.2097452039357305	0.2633079776173758	2626.5302479401903	-159.7387665486691
601000	-12508.012059559594	-12310.804575139484	-197.20748442011063	-12310.804575139484	3350.886466231368	20547.181286672734	2.738889610902267	0.24067106060150564	0.28627575784538795	0.2097452039357305	0.2633079776173758	2319.2381827235554	-163.56639760488935
602000	-12506.746199005967	-12312.620993426888	-194.125205579079	-12312.620993426888	3262.6581226059407	19514.159635159187	2.738889610902267	0.24067106060150564	0.28627575784538795	0.2097452039357305	0.2633079776173758	2251.489414596265	-161.19095678007938
603000	-12510.883627843938	-12311.751652077966	-199.1319757659719	-12311.751652077966	3449.4543689873967	21318.3509133597	2.6856010005873943	0.24067106060150564	0.28627575784538795	0.2097452039357305	0.2633079776173758	2524.457060827145	-163.37438027503674
604000	-12512.705282962224	-12313.878542022578	-198.82674093964752	-12313.878542022578	3623.328355191449	21909.379887439067	2.6856010005873943	0.24067106060150564	0.28627575784538795	0.2097452039357305	0.2633079776173758	2269.7375365509965	-165.72163888540067
605000	-12506.662220548333	-12309.16131791993	-197.5009026284028	-12309.16131791993	3512.560177476901	21039.539111291942	2.6856010005873943	0.24067106060150564	0.28627575784538795	0.2097452039357305	0.2633079776173758	2290.511617303686	-164.17903987253143
606000	-12513.933550933312	-12315.717948655296	-198.21560227801606	-12315.717948655296	3475.047329093729	21041.543046242594	2.6856010005873943	0.24067106060150564	0.28627575784538795	0.2097452039357305	0.2633079776173758	2322.23099520487	-164.56293012148063
607000	-12508.401359564976	-12313.583114731533	-194.81824483344224	-12313.583114731533	3400.5944084489547	19962.842672589155	2.6856010005873943	0.24067106060150564	0.28627575784538795	0.2097452039357305	0.2633079776173758	2069.1150547518123	-163.81098536128323
608000	-12505.377544245503	-12309.606017185002	-195.7715270605007	-12309.606017185002	3425.615824392837	20472.789700579397	2.6283688753484293	0.22697609789899573	0.27930881289738096	0.22148635689621943	0.2722287323074039	2384.9588769313086	-161.5001006177086
609000	-12505.450298885311	-12310.363390895316	-195.08690798999493	-12310.363390895316	3241.3001188458106	19680.859897669932	2.5143355990806606	0.23548930117967684	0.2701704409455415	0.21033043664694806	0.2840098212278336	2179.479833534563	-162.98495937943446
610000	-12511.414679380803	-12311.9583214422	-199.45635793860316	-12311.9583214422	3375.3364752548755	21016.84067030602	2.5143355990806606	0.23548930117967684	0.2701704409455415	0.21033043664694806	0.2840098212278336	2855.315166465791	-160.32866097039994
611000	-12506.700490539948	-12309.765054095304	-196.9354364446437	-12309.765054095304	3320.8971365208795	20421.160231241338	2.5143355990806606	0.23548930117967684	0.2701704409455415	0.21756529948192002	0.27677495839286165	2713.128197991693	-159.30422379348138
612000	-12502.628457327964	-12305.794357645347	-196.8340996826172	-12305.794357645347	3517.9120260477657	20785.363864651048	2.7574732281922483	0.23548930117967684	0.2701704409455415	0.21756529948192002	0.27677495839286165	2256.9597309537453	-163.85638920450876
613000	-12506.82323304448	-12306.008269984202	-200.8149630602777	-12306.008269984202	3525.3679890568465	21317.021626119116	2.7574732281922483	0.23548930117967684	0.2701704409455415	0.21756529948192002	0.27677495839286165	1746.7774674837142	-173.19275876933875
614000	-12503.425194452666	-12305.684940512607	-197.74025394005847	-12305.684940512607	3343.5498544117827	20271.766583326822	2.7574732281922483	0.23548930117967684	0.2701704409455415	0.21756529948192002	0.27677495839286165	2796.089932289897	-159.15918014926658
615000	-12507.544178531745	-12308.925622598279	-198.6185559334657	-12308.925622598279	3267.6188275011873	20639.273152426504	2.7574732281922483	0.23548930117967684	0.2701704409455415	0.21756529948192002	0.27677495839286165	2205.345679102276	-166.17988901863626
616000	-12507.68190333631	-12308.962593930006	-198.7193094063045	-12308.962593930006	3499.547162048062	21073.429181888812	2.6961118862571616	0.24392776892163565	0.2744784709091318	0.20654160287516046	0.27505215729407223	1845.5173233419873	-170.0561734982743
617000	-12506.461768135818	-12309.703702561847	-196.75806557397158	-12309.703702561847	3399.705180831872	20515.646145410927	2.6961118862571616	0.24392776892163565	0.2744784709091318	0.20654160287516046	0.27505215729407223	2237.715473182121	-163.982179288763
618000	-12516.145334662693	-12319.305377248113	-196.83995741458074	-12319.305377248113	3700.9478534475256	21339.955224238678	2.6961118862571616	0.24392776892163565	0.2744784709091318	0.20654160287516046	0.27505215729407223	2117.4304670370457	-165.32162082692562
619000	-12510.22477011893	-12314.816510293296	-195.40825982563453	-12314.816510293296	3703.643146987695	20947.530196996417	2.6961118862571616	0.24392776892163565	0.2744784709091318	0.20654160287516046	0.27505215729407223	2561.084084540478	-159.26506200657923
620000	-12505.535522353817	-12308.980808323842	-196.5547140299747	-12308.980808323842	3499.553158660824	20896.558153448445	2.6961118862571616	0.24392776892163565	0.2744784709091318	0.20654160287516046	0.27505215729407223	2255.4415346443443	-163.59375574413576
621000	-12511.224500920498	-12315.608337996737	-195.61616292376183	-12315.608337996737	3398.6009027195514	19899.140586717825	2.6961118862571616	0.24392776892163565	0.2744784709091318	0.20654160287516046	0.27505215729407223	2509.9460426135047	-160.00431321357283
622000	-12504.640525357505	-12307.944440620462	-196.6960847370435	-12307.944440620462	3490.9544004887916	20800.941559457722	2.6961118862571616	0.24392776892163565	0.2744784709091318	0.20654160287516046	0.27505215729407223	2260.2003935348052	-163.68545121675956
623000	-12514.045962163409	-12319.675917242352	-194.3700449210581	-12319.675917242352	3415.1900678822067	20007.62051790343	2.6961118862571616	0.2538591178488756	0.2645471219818918	0.20654160287516046	0.27505215729407223	2327.060579911417	-160.67111023072582
624000	-12508.202237046407	-12312.579590928808	-195.6226461175985	-12312.579590928808	3553.639464634071	20532.284501655027	2.6961118862571616	0.2538591178488756	0.2645471219818918	0.20654160287516046	0.27505215729407223	2313.9352057574356	-162.06056489595795
625000	-12510.755634407731	-12310.40572571101	-200.3499086967201	-12310.40572571101	3454.3467113249217	21387.37888308015	2.6443285466199717	0.2490432375277422	0.2788322141949802	0.20495455859388378	0.26716998968339384	2046.7676529216508	-169.5900815884573
626000	-12510.301440889	-12311.875997439345	-198.4254434496542	-12311.875997439345	3417.7105632789107	21208.685730107296	2.6443285466199717	0.2490432375277422	0.2788322141949802	0.20495455859388378	0.26716998968339384	2314.7889568087744	-164.86357714385446
627000	-12512.359990095281	-12311.830934914293	-200.52905518098845	-12311.830934914293	3444.7636004404094	21367.049918073382	2.6443285466199717	0.2490432375277422	0.2788322141949802	0.20495455859388378	0.26716998968339384	2954.68925581009	-160.32655166830773
628000	-12510.506373956301	-12317.19778903109	-193.30858492521173	-12317.19778903109	3343.446793458599	19580.79798343926	2.6443285466199717	0.2490432375277422	0.2788322141949802	0.20495455859388378	0.26716998968339384	2016.2922309564433	-162.8683635201719
629000	-12508.220685380804	-12309.778643013495	-198.4420423673097	-12309.778643013495	3452.3669904932326	20666.437385361172	2.815962130112527	0.2490432375277422	0.2788322141949802	0.20495455859388378	0.26716998968339384	1843.3341299808658	-169.7571472714907
