#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:HBV" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:HBV" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:HBV" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:HBV" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:HBV" spec="beast.base.evolution.tree.Tree">
#                    <trait id="dateTrait.t:HBV" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="AB033550_1988_33.3431887795_134.9307404236=1988,AB033554_1985_-2.3045941592_118.5275669247=1985,AB111946_1998_15.880672531_106.7863444469=1998,AB112066_1999_15.2357758333_97.1170427803=1999,AB112471_2002_10.826174473_100.0321841486=2002,AB117759_2004_11.8647366524_104.4581350327=2004,AB198076_2001_31.3068442593_109.4304560078=2001,AB205128_2000_67.7822238778_83.2782706988=2000,AB205190_2000_7.0869990345_-0.6788566207=2000,AB219428_2002_11.4823584448_122.5890168578=2002,AJ344117_1990_46.339250578_1.5156738165=1990,AY341335_2003_37.779236413_24.2931907174=2003,AY641558_2003_39.8942378947_126.8819515526=2003,AY721605_2004_39.1656946813_32.8656198791=2004,AY738147_1998_-4.6027905391_22.3356877351=1998,DQ060824_1983_-21.3700228571_19.1068796429=1983,DQ315776_2000_17.9831869307_84.5569572724=2000">
#                        <taxa id="TaxonSet.HBV" spec="beast.base.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.HBV"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="FrequenciesPrior.s:HBV" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:HBV" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <distr id="Dirichlet.0" spec="beast.base.inference.distribution.Dirichlet">
#                <parameter dimension="4" estimate="false" id="RealParameter.7" name="alpha" spec="beast.base.inference.parameter.RealParameter">4.0 4.0 4.0 4.0</parameter>
#            </distr>
#        </prior>
#        <prior id="KappaPrior.s:HBV" name="distribution">
#            <parameter id="kappa.s:HBV" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:HBV" name="distribution" x="@popSize.t:HBV">
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.8" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.01</parameter>
#                <parameter estimate="false" id="RealParameter.9" name="beta" spec="beast.base.inference.parameter.RealParameter">100.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@HBV" id="treeLikelihood.HBV" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:HBV">
#            <siteModel id="SiteModel.s:HBV" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:HBV" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:HBV" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:HBV" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:HBV" kappa="@kappa.s:HBV" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:HBV" id="estimatedFreqs.s:HBV" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:HBV" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:HBV" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">2.0E-5</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	NSlikelihood	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	popSize	CoalescentConstant
3199	-12325.482993425629	-12521.550973772111	-12325.48299342563	-196.0679803464807	-12325.48299342563	3064.947943565924	19611.46625760705	2.3712403320943864	0.2433632956614924	0.26550192806122447	0.22615429661442646	0.2649804796628567	2615.5225872501956	-159.53555427775584
3200	-12325.351525684768	-12519.698610916741	-12325.351525684768	-194.34708523197241	-12325.351525684768	3097.941622049717	19116.5653631615	2.7905301899070594	0.2577264714248705	0.2539488020963599	0.22906729399673265	0.25925743248203703	2279.2901551680948	-161.16759178191668
3201	-12325.269593309542	-12518.439200147506	-12325.26959330954	-193.16960683796603	-12325.26959330954	3486.42013312478	20146.86212802854	2.469503488090838	0.24632318846649287	0.2549041474239533	0.21510254268864712	0.2836701214209068	2133.9131296498335	-161.58538797572447
3202	-12325.219432994003	-12520.627797718302	-12325.219432994001	-195.40836472430144	-12325.219432994001	3672.4754349815667	20853.665631636122	2.5383556974407555	0.24817277668871765	0.24721749890106445	0.22114078163298928	0.2834689427772286	2581.721550923236	-159.14292614784145
3203	-12325.123012611999	-12520.962126547574	-12325.123012611999	-195.83911393557503	-12325.123012611999	3471.42744896946	20684.925980182834	2.6143197442417145	0.24678278780733665	0.253982928123798	0.22079122340893736	0.27844306065992797	2440.510345953094	-161.01873385238483
3204	-12325.0612009735	-12519.121879404669	-12325.0612009735	-194.06067843116983	-12325.0612009735	3696.7299817217267	20671.47852236253	2.360498226119868	0.24741272355250443	0.25152988012114696	0.23454710259670378	0.26651029372964485	2262.6475382556996	-161.21853238100257
3205	-12324.954301367494	-12519.642337117575	-12324.954301367496	-194.68803575007905	-12324.954301367496	3401.097284049518	19904.307293909704	2.5949481142543482	0.2456047637660015	0.2549041474239533	0.22114078163298928	0.278350307177056	1834.8252509877543	-166.21439912893428
3206	-12324.95086841681	-12523.715147316125	-12324.95086841681	-198.76427889931406	-12324.95086841681	3298.8085232873264	20559.968361047257	2.512357686302647	0.2535925162659671	0.24691639492398762	0.22114078163298928	0.278350307177056	2887.1963186257035	-159.349679223375
3207	-12324.886177664539	-12519.729840455786	-12324.88617766454	-194.84366279124544	-12324.88617766454	3393.409772292105	19909.838952866376	2.360498226119868	0.2522466628248993	0.25152988012114696	0.23454710259670378	0.26167635445724996	2262.6475382556996	-162.0046521165267
3208	-12324.750831084502	-12520.627126598292	-12324.750831084504	-195.8762955137875	-12324.750831084504	3234.289034712214	19678.912145626036	2.827199910983158	0.2522466628248993	0.24623036122488196	0.23454710259670378	0.26697587335351497	2314.811974093706	-162.31480770382683
3209	-12324.717947465251	-12519.30479238228	-12324.71794746525	-194.58684491703107	-12324.71794746525	3664.6244132786496	20654.630066305792	2.857723236075221	0.24094990281211812	0.2734039008641804	0.21229733803985265	0.2733488582838487	2231.4996125943817	-161.83208215347634
3210	-12324.583902121727	-12521.346778633131	-12324.583902121733	-196.76287651139882	-12324.583902121733	3797.4865974985382	21136.26540452683	2.4856570769412056	0.24633676056652284	0.25575990969343176	0.21320367055056652	0.2846996591894788	2729.9649401046977	-158.96262600724964
3211	-12324.538659917636	-12518.206208368778	-12324.538659917636	-193.66754845114232	-12324.538659917636	3186.3498663210416	19394.95483037119	2.6673483564001277	0.242564034051003	0.2704112003508529	0.22204428593528744	0.2649804796628567	2310.125925052495	-160.19026713293417
3212	-12324.50583982209	-12525.809885943549	-12324.50583982209	-201.304046121458	-12324.50583982209	3598.7587061186687	22376.059524641856	2.396191251254556	0.23845402337186397	0.2704112003508529	0.22615429661442646	0.2649804796628567	2915.5471300584345	-161.64810802417807
3213	-12324.486844339666	-12518.676482698183	-12324.486844339668	-194.18963835851457	-12324.486844339668	3283.807088874716	19650.699413032515	2.582531715439214	0.23778148047061826	0.2623681434533073	0.21405482502655068	0.28579555104952387	2441.8199404117004	-159.33872034184702
3214	-12324.443343933608	-12518.84828657114	-12324.443343933606	-194.40494263753337	-12324.443343933606	3496.5528678159726	19964.65151510113	2.848909703332444	0.24262651399168675	0.24913609631359285	0.21769043274957017	0.2905469569451502	1896.3012421837825	-165.16674691158082
3215	-12324.420742887794	-12518.837614291926	-12324.420742887796	-194.4168714041299	-12324.420742887796	3499.9495142201476	19910.73116116187	2.5536221347278514	0.2463520337263039	0.253982928123798	0.21851839051153055	0.28114664763836755	2467.2905371398256	-159.33331868091156
3216	-12324.394663471132	-12523.905125813353	-12324.394663471132	-199.51046234222076	-12324.394663471132	3625.6230150684605	21556.599856797166	2.421007513909838	0.2522466628248993	0.24623036122488196	0.23454710259670378	0.26697587335351497	2894.5558388155155	-160.0815723322774
3217	-12324.331311116488	-12520.529741183967	-12324.331311116488	-196.19843006748005	-12324.331311116488	3235.8362209237403	19531.707910283574	2.499210130828999	0.23565738841717332	0.25978504096274013	0.22114078163298928	0.2834167889870973	2117.851189609249	-164.7755198108622
3218	-12324.271575242019	-12520.388280217705	-12324.271575242015	-196.1167049756892	-12324.271575242015	3211.3670985347667	19947.615608559136	2.483002429830823	0.2551253457388139	0.24402529657172176	0.21896410300969613	0.2818852546797682	2630.5321570803035	-159.3629609686381
3219	-12324.016880090627	-12520.052044711176	-12324.016880090627	-196.03516462054824	-12324.016880090627	3715.049597729708	21281.53266238734	2.5703860412335113	0.23674017253528176	0.253982928123798	0.2281302517025527	0.28114664763836755	2182.0909259573955	-163.9286660893131
3220	-12323.950865548482	-12517.974439543174	-12323.95086554848	-194.02357399469298	-12323.95086554848	3631.223693576675	20541.533256989576	2.9521848133839597	0.24964397910963643	0.25815332000973334	0.2138523937035743	0.278350307177056	2021.6729265681433	-163.44137929892577
3221	-12323.950204392615	-12518.274783471927	-12323.95020439261	-194.32457907931735	-12323.95020439261	3321.8472429383296	19884.90319230364	2.829674945489743	0.24101774867800727	0.25348995836482646	0.21532825158285365	0.2901640413743126	2311.4028137279856	-160.7416901175401
3222	-12323.912070174294	-12520.331441495526	-12323.912070174292	-196.41937132123275	-12323.912070174292	3556.6762744243338	20834.800151431053	2.3725496432733864	0.24014793323001593	0.2686776017378942	0.20647480584261096	0.2846996591894788	2581.9549594227215	-160.17289360676577
3223	-12323.711236134171	-12519.468157268848	-12323.71123613417	-195.75692113467736	-12323.71123613417	3334.9943170464826	19781.493974767644	2.768062886781449	0.25221293874670275	0.24691639492398762	0.22706517948325322	0.27380548684605643	2363.7254240313837	-161.69359171994324
3224	-12323.628830782494	-12518.254555197911	-12323.628830782496	-194.62572441541423	-12323.628830782496	3446.081938771163	20245.7612379064	2.826499782516174	0.2535925162659671	0.24691639492398762	0.22114078163298928	0.278350307177056	2019.7455547163688	-164.1230543363165
3225	-12323.532814400434	-12521.002327726623	-12323.532814400434	-197.46951332618875	-12323.532814400434	3483.267865310266	20471.8270794173	2.7355645060112543	0.2516566929855255	0.2624737807754589	0.21217492399877863	0.27369460224023695	2208.169879784926	-165.0130231015588
3226	-12323.531622640121	-12519.705084954996	-12323.53162264012	-196.1734623148767	-12323.53162264012	3471.2705465513636	20181.823608467967	2.580277409016618	0.24632318846649287	0.25468886718630335	0.2263147722494504	0.27267317209775344	1882.6098533807076	-167.21580803617903
3227	-12323.39130988564	-12517.97578685411	-12323.391309885637	-194.5844769684719	-12323.391309885637	3203.118642737305	19857.571179811097	2.883597832927285	0.23532060466366633	0.253982928123798	0.22954981957416812	0.28114664763836755	2218.8055227672207	-161.97978427825956
3228	-12323.29510858151	-12516.909922430306	-12323.29510858151	-193.61481384879744	-12323.29510858151	3524.850781262044	19776.41364910639	2.6635904053356088	0.24632318846649287	0.2614741106528769	0.2138523937035743	0.278350307177056	1928.282976534258	-164.1164305194847
3229	-12323.255132575561	-12517.954231500034	-12323.255132575561	-194.69909892447376	-12323.255132575561	3535.806358493897	20387.861326588307	2.768062886781449	0.25869321138991036	0.24691639492398762	0.2205849068400456	0.27380548684605643	2132.4132618991343	-163.04008999496529
3230	-12323.240944861771	-12518.420165283525	-12323.240944861771	-195.17922042175474	-12323.240944861771	3289.9950252280205	19599.2848120628	2.6143197442417145	0.24678278780733665	0.253982928123798	0.22472314490447828	0.2745111391643871	1795.1305435913523	-167.12698609133497
3231	-12323.234509979007	-12520.372320017308	-12323.23450997901	-197.137810038297	-12323.23450997901	3383.72771031258	20065.970607873136	2.991166139678495	0.24678278780733665	0.2577253223557679	0.21704882917696752	0.27844306065992797	1922.575228549972	-167.5884324083974
3232	-12323.125330710094	-12516.19676090978	-12323.125330710096	-193.07143019968336	-12323.125330710096	3308.0026620486906	19434.922088656076	2.4967522185834925	0.23588579751864275	0.25962699610824724	0.217704701893168	0.286782504479942	2168.8534775033836	-161.10538648703067
3233	-12323.093733489959	-12517.271444038495	-12323.093733489959	-194.1777105485362	-12323.093733489959	3343.474179564597	19792.011976517537	2.6069294825178733	0.25869321138991036	0.24691639492398762	0.2205849068400456	0.27380548684605643	2166.411324280193	-162.22258168999977
3234	-12323.069964277787	-12517.237461244233	-12323.069964277787	-194.1674969664462	-12323.069964277787	3239.583740386328	19480.22886445411	2.809569181360187	0.24678278780733665	0.253982928123798	0.22472314490447828	0.2745111391643871	2440.259671142831	-159.28812517284766
3235	-12323.038749531734	-12520.136477049828	-12323.038749531734	-197.0977275180944	-12323.038749531734	3653.3800330978092	21479.469760198048	2.7737780235343723	0.2522466628248993	0.2518464625862285	0.22893100123535723	0.26697587335351497	2204.0811707647586	-164.70646396762587
3236	-12322.984383324216	-12518.961182642655	-12322.984383324218	-195.97679931843751	-12322.984383324218	3192.1748217669387	19989.822209487254	2.6953973446180557	0.2551253457388139	0.24402529657172176	0.21896410300969613	0.2818852546797682	2143.4693418532916	-164.21691900887737
3237	-12322.975268240081	-12517.924572134354	-12322.97526824008	-194.94930389427378	-12322.97526824008	3311.288640551903	19652.79993922175	2.9079716827498014	0.24262651399168675	0.24913609631359285	0.21769043274957017	0.2905469569451502	2134.679141024653	-163.18883162857324
3238	-12322.83554186297	-12520.137072411202	-12322.83554186297	-197.30153054823055	-12322.83554186297	3398.9831062258845	20719.166869579756	3.100786537987269	0.24262651399168675	0.24913609631359285	0.21769043274957017	0.2905469569451502	1993.7202450305087	-166.94998756224652
3239	-12322.795597123912	-12517.03128085983	-12322.795597123912	-194.23568373591843	-12322.795597123912	3448.4715846248955	20380.626336094676	2.9401124444537983	0.25869321138991036	0.25251658313420383	0.2205849068400456	0.26820529863584025	2037.3511356182335	-163.51556557339822
3240	-12322.761720897726	-12516.489371373751	-12322.761720897724	-193.72765047602712	-12322.761720897724	3426.416330516909	19675.25927426819	2.827307447720712	0.24678278780733665	0.253982928123798	0.22472314490447828	0.2745111391643871	2187.144814269083	-161.4814002823172
3241	-12322.677384193534	-12520.555734953838	-12322.677384193532	-197.87835076030626	-12322.677384193532	3497.044866396044	21223.863312624126	2.292844525303301	0.24495244033440255	0.2553917055532243	0.21376388917748892	0.2858919649348843	2285.763305698005	-164.76914559006124
3242	-12322.625060845943	-12515.746274337389	-12322.625060845941	-193.12121349144684	-12322.625060845941	3317.48345520946	19487.50004245159	2.39229055316415	0.24355839480032235	0.2623681434533073	0.21405482502655068	0.28001863671981975	2076.337287171334	-162.1685275330363
3243	-12322.532731786705	-12520.77799072638	-12322.532731786707	-198.24525893967234	-12322.532731786707	3738.5010741896826	21045.98485619924	2.3845861859597655	0.25869321138991036	0.24691639492398762	0.2205849068400456	0.27380548684605643	3031.301840176172	-157.39288192342252
3244	-12322.480846826149	-12517.0648632149	-12322.480846826147	-194.58401638875415	-12322.480846826147	3544.970730317123	20126.140518103715	2.582531715439214	0.24355839480032235	0.2623681434533073	0.21405482502655068	0.28001863671981975	2471.6085677164892	-159.4339600746879
3245	-12322.43105539918	-12521.34393594931	-12322.431055399178	-198.91288055013158	-12322.431055399178	3731.3727044877087	22093.415835661785	2.568467681583929	0.2551253457388139	0.24402529657172176	0.21896410300969613	0.2818852546797682	2335.6673874812163	-165.19323713359103
3246	-12322.206251234147	-12515.617362783712	-12322.206251234147	-193.41111154956477	-12322.206251234147	3448.666258615928	19900.51879541776	2.3708704608418607	0.24495244033440255	0.2553917055532243	0.21850920647400562	0.28114664763836755	2017.7874411485923	-163.09059490486214
3247	-12322.146967121022	-12519.659842217894	-12322.146967121023	-197.5128750968706	-12322.146967121023	3244.3548400682434	19659.242924220278	2.5159534816425806	0.24632318846649287	0.2592589875443454	0.2204223569324979	0.2739954670566639	1668.680200391004	-170.82685995567982
3248	-12322.067084762117	-12520.901550643102	-12322.067084762115	-198.83446588098673	-12322.067084762115	3635.4570211040595	21398.4521909623	2.546506383582254	0.2522466628248993	0.2577943123370442	0.23340223483215855	0.25655679000589793	2887.685546248677	-159.43260084815947
3249	-12322.014208721906	-12516.326228862414	-12322.014208721905	-194.31202014050896	-12322.014208721905	3081.709591048697	19161.74267539983	2.5552208923682875	0.2535925162659671	0.24691639492398762	0.22114078163298928	0.278350307177056	2073.1618015728964	-163.34950884315705
3250	-12321.975171454567	-12516.078876707095	-12321.975171454564	-194.10370525253197	-12321.975171454564	3321.406643407923	19803.01868371738	2.6640120736933075	0.2569570006154201	0.2640988788700448	0.21945744560358835	0.2594866749109468	1921.5383484080944	-164.6999303674506
3251	-12321.9346554439	-12521.492651988814	-12321.934655443902	-199.55799654491176	-12321.934655443902	3473.1805475735664	21501.98867699297	2.9331895877316896	0.24094990281211812	0.2734039008641804	0.21229733803985265	0.2733488582838487	2107.845967169358	-168.06909033276756
3252	-12321.9198985687	-12518.135800232913	-12321.9198985687	-196.21590166421345	-12321.9198985687	3417.0599104686535	20618.69189752662	2.462016509940936	0.233809896664064	0.2545453441421642	0.23116655106552844	0.2804782081282435	2419.7115306476376	-161.67360055714408
3253	-12321.796161216871	-12520.640315360564	-12321.796161216875	-198.8441541436899	-12321.796161216875	3516.318706877394	20823.684587649353	2.489304272745188	0.23616322406689247	0.26476980031636366	0.22878783232927055	0.2702791432874733	3102.701450698706	-157.2214898013982
3254	-12321.790803878806	-12517.27752238594	-12321.790803878808	-195.4867185071326	-12321.790803878808	3352.7261543004897	20058.659164773468	2.546506383582254	0.2522466628248993	0.2518464625862285	0.22893100123535723	0.26697587335351497	2672.9456323462864	-158.30012372295576
3255	-12321.77616600629	-12517.278243592536	-12321.77616600629	-195.5020775862474	-12321.77616600629	3374.1476001546844	20324.020037731672	2.886850339290587	0.23864358865312807	0.26258374723731803	0.2204223569324979	0.278350307177056	2050.760942222271	-164.64489520454237
3256	-12321.729397200497	-12516.590500897759	-12321.729397200494	-194.86110369726447	-12321.729397200494	3423.7269933596053	20063.150847381763	2.61212685658436	0.24263452629182794	0.25872616700280093	0.21779564894942322	0.28084365775594794	2622.4911477826768	-158.1399606987274
3257	-12321.68020642104	-12518.971929770123	-12321.680206421039	-197.2917233490849	-12321.680206421039	3635.3119825662134	20668.085380053475	2.349521747577231	0.24632318846649287	0.2549041474239533	0.2204223569324979	0.278350307177056	2667.0789316520168	-160.21749953401388
3258	-12321.659280839769	-12518.108819724795	-12321.659280839767	-196.449538885029	-12321.659280839767	3244.079248606713	19611.091338384027	3.0311715331691267	0.24678278780733665	0.253982928123798	0.22079122340893736	0.27844306065992797	2624.7496857807596	-159.5634578129751
3259	-12321.617732599956	-12517.694545909008	-12321.617732599954	-196.07681330905305	-12321.617732599954	3830.74323416849	21379.35658840411	2.890030957789844	0.24014727933335617	0.253982928123798	0.22472314490447828	0.28114664763836755	1902.1721644250385	-166.78573065167006
3260	-12321.612094268474	-12514.585635532865	-12321.612094268472	-192.97354126439242	-12321.612094268472	3392.224905384388	19384.3760127551	2.764499327322008	0.2522466628248993	0.26162477962056635	0.22957176754863642	0.25655679000589793	1981.820055764134	-162.9167470019648
3261	-12321.608951680862	-12522.791363780154	-12321.60895168086	-201.18241209929346	-12321.60895168086	3511.987089971474	21404.55508452612	2.727661202426727	0.25869321138991036	0.24691639492398762	0.2205849068400456	0.27380548684605643	3126.7213227793436	-159.21622404712335
3262	-12321.59399345734	-12513.805863334284	-12321.59399345734	-192.21186987694537	-12321.59399345734	3274.841888766474	18995.843175950118	2.4646915162939855	0.24678278780733665	0.253982928123798	0.22079122340893736	0.27844306065992797	2163.505381558525	-160.33716686571077
3263	-12321.518641316428	-12517.811911162345	-12321.518641316428	-196.2932698459168	-12321.518641316428	3667.3381208384308	21283.371877046855	2.759886098412565	0.25869321138991036	0.24691639492398762	0.2205849068400456	0.27380548684605643	2166.411324280193	-164.28161066973163
3264	-12321.472575078766	-12516.37846658635	-12321.472575078766	-194.9058915075835	-12321.472575078766	3466.763449861385	19958.508014792587	2.4474207389978937	0.2535925162659671	0.24691639492398762	0.22114078163298928	0.278350307177056	2642.0800959149456	-158.0549334235976
3265	-12321.46268858765	-12517.748152174076	-12321.462688587646	-196.28546358642922	-12321.462688587646	3393.625186735554	20003.737285716983	3.032189887581038	0.24359521265375694	0.2623681434533073	0.2140180071731161	0.28001863671981975	2692.776674109888	-158.6753200712404
3266	-12321.457597316283	-12515.88196965764	-12321.457597316281	-194.4243723413591	-12321.457597316281	3418.9817822869995	19751.80363207763	2.8145376942624982	0.23588579751864275	0.2545453441421642	0.2227863538592511	0.286782504479942	2570.348541606786	-158.16727148510887
3267	-12321.404115448724	-12515.678704520735	-12321.404115448724	-194.27458907201066	-12321.404115448724	3410.830127944273	19827.747910984424	2.361898487273157	0.24262651399168675	0.24895613930494268	0.22371768751389176	0.2846996591894788	2289.7832621535904	-161.1155361594723
3268	-12321.268139854166	-12517.502025840984	-12321.268139854166	-196.23388598681808	-12321.268139854166	3656.4548275716497	21176.781599873386	2.593980495277876	0.2535925162659671	0.24691639492398762	0.22114078163298928	0.278350307177056	2480.3852640657155	-161.0070630626466
3269	-12321.257136527916	-12512.91788805711	-12321.25713652792	-191.66075152919117	-12321.25713652792	3495.3658413350645	19451.765313442604	2.745702738572737	0.24632318846649287	0.2549041474239533	0.2204223569324979	0.278350307177056	1827.1945468975318	-163.21073547859862
3270	-12321.195805425277	-12515.09233739566	-12321.195805425281	-193.8965319703786	-12321.195805425281	3338.1215746588587	19378.396232118972	2.5442635782551175	0.23588579751864275	0.2545453441421642	0.2227863538592511	0.286782504479942	1703.3152744752933	-166.81705775679782
3271	-12321.18828690199	-12519.438312577688	-12321.18828690199	-198.25002567569706	-12321.18828690199	3370.327332727157	21205.330871667175	2.339455612245263	0.24014727933335617	0.253982928123798	0.22472314490447828	0.28114664763836755	2056.95826641753	-167.53897475418958
3272	-12321.153995497305	-12515.131116758945	-12321.153995497303	-193.97712126164146	-12321.153995497303	3458.135254128571	20074.002126689906	2.4415958253606167	0.252988753427136	0.2521058945414812	0.22109986518532643	0.27380548684605643	2495.452589731184	-158.65648935312112
3273	-12321.095049974636	-12517.647295728204	-12321.095049974636	-196.55224575356795	-12321.095049974636	3597.9768071882827	20733.144787901747	2.4666962452758354	0.2535925162659671	0.24691639492398762	0.22114078163298928	0.278350307177056	2525.7767733255364	-160.90155091314622
3274	-12321.093122195294	-12516.605839661099	-12321.093122195294	-195.51271746580386	-12321.093122195294	3451.2816512452355	20236.59823175417	3.0158365021842957	0.2609412198009822	0.24691639492398762	0.2154198930587068	0.2767224922163234	2474.758073756308	-160.1804518467829
3275	-12320.900012331856	-12516.378887163353	-12320.900012331856	-195.4788748314969	-12320.900012331856	3614.8398269221516	20840.481365651147	2.3798281232689056	0.24359521265375694	0.2682547337933555	0.21159269729311117	0.27655735625977645	2076.6678332938477	-164.52251097076294
3276	-12320.856980687164	-12519.279039544057	-12320.856980687164	-198.42205885689313	-12320.856980687164	3286.4859409582286	20700.026423296928	2.641243913954558	0.24359521265375694	0.2623681434533073	0.2140180071731161	0.28001863671981975	2000.657826844862	-168.16882212994145
3277	-12320.840713458929	-12516.95563806111	-12320.84071345893	-196.11492460217985	-12320.84071345893	3402.1265396652243	20067.777366232276	2.5849653576341303	0.2557762060196434	0.24691639492398762	0.2205849068400456	0.2767224922163234	2734.322602137702	-158.25618267565224
3278	-12320.839627268617	-12518.479823578882	-12320.839627268617	-197.64019631026449	-12320.839627268617	3503.186914341137	21057.74177747	2.349521747577231	0.24632318846649287	0.2549041474239533	0.2204223569324979	0.278350307177056	2557.0864043779743	-161.70759196778457
3279	-12320.7126618881	-12517.702634662708	-12320.712661888101	-196.98997277460782	-12320.712661888101	3445.74749399946	20588.47026798916	2.6012543199192404	0.23588579751864275	0.2545453441421642	0.2227863538592511	0.286782504479942	2770.092231897957	-158.73991635138105
3280	-12320.712373222297	-12518.00207911572	-12320.712373222297	-197.28970589342393	-12320.712373222297	3646.8862249736744	20988.40601920462	3.074434820536693	0.2407368575661085	0.2572502734030296	0.2208662213924944	0.28114664763836755	2310.3789870856936	-163.65234790901644
3281	-12320.45964991321	-12518.901278643623	-12320.459649913208	-198.4416287304157	-12320.459649913208	4022.092083539374	21913.40987516203	2.8293028801262423	0.24340897956598345	0.26060889347222627	0.21618570796714423	0.2797964189946461	2975.6752183724693	-157.98153769382
3282	-12320.449153305277	-12516.201266883429	-12320.449153305277	-195.75211357815132	-12320.449153305277	3208.1312900443513	19704.02893873014	2.96241035596508	0.25628069011958743	0.2537570670764009	0.2142406523426435	0.2757215904613682	2602.614392915947	-159.11095363171958
3283	-12320.38624385007	-12516.613684469625	-12320.38624385007	-196.22744061955575	-12320.38624385007	3761.589592715689	21231.564612327038	3.0651396923689487	0.25159065708440975	0.252185840803151	0.22709766829915795	0.26912583381328137	1955.2006400699092	-166.33540351204275
3284	-12320.334983878562	-12516.548279544935	-12320.334983878565	-196.21329566637058	-12320.334983878565	3320.3009705851746	20287.308275412193	2.7570636158867723	0.2487949254894408	0.2418473085557463	0.22756618737024825	0.2817915785845647	2498.6728489202337	-160.73924652710448
3285	-12320.333999375991	-12515.939526731681	-12320.333999375991	-195.60552735569036	-12320.333999375991	3608.652777486949	21131.956379376366	3.0041631802798157	0.25159065708440975	0.252185840803151	0.22709766829915795	0.26912583381328137	1993.3410959493744	-165.33446883517706
3286	-12320.315453350235	-12517.201966516785	-12320.315453350233	-196.88651316655108	-12320.315453350233	3558.6285547228945	21217.05074118402	2.7062386713140745	0.2535925162659671	0.24691639492398762	0.22114078163298928	0.278350307177056	2436.643175404344	-162.07305435611835
3287	-12320.315412252221	-12517.634037529913	-12320.315412252225	-197.31862527768882	-12320.315412252225	3516.4563538056	20777.044872906987	3.0627508655606017	0.2557762060196434	0.24691639492398762	0.2205849068400456	0.2767224922163234	2132.840700328555	-165.54729948513278
3288	-12320.205540870376	-12515.170111534753	-12320.205540870375	-194.96457066437793	-12320.205540870375	3329.8849232271905	20155.0757217059	2.6318256723342532	0.23000584997461188	0.2672127215892889	0.23365559462281793	0.26912583381328137	2437.0439094495496	-160.18265149965436
3289	-12320.134420441878	-12514.606300587991	-12320.134420441878	-194.47188014611262	-12320.134420441878	3331.9516488133117	19930.94654806665	2.5288702384569026	0.24359521265375694	0.2623681434533073	0.2140180071731161	0.28001863671981975	2010.4427738219006	-164.15803625195977
