#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:HBV" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:HBV" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:HBV" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:HBV" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:HBV" spec="beast.base.evolution.tree.Tree">
#                    <trait id="dateTrait.t:HBV" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="AB033550_1988_33.3431887795_134.9307404236=1988,AB033554_1985_-2.3045941592_118.5275669247=1985,AB111946_1998_15.880672531_106.7863444469=1998,AB112066_1999_15.2357758333_97.1170427803=1999,AB112471_2002_10.826174473_100.0321841486=2002,AB117759_2004_11.8647366524_104.4581350327=2004,AB198076_2001_31.3068442593_109.4304560078=2001,AB205128_2000_67.7822238778_83.2782706988=2000,AB205190_2000_7.0869990345_-0.6788566207=2000,AB219428_2002_11.4823584448_122.5890168578=2002,AJ344117_1990_46.339250578_1.5156738165=1990,AY341335_2003_37.779236413_24.2931907174=2003,AY641558_2003_39.8942378947_126.8819515526=2003,AY721605_2004_39.1656946813_32.8656198791=2004,AY738147_1998_-4.6027905391_22.3356877351=1998,DQ060824_1983_-21.3700228571_19.1068796429=1983,DQ315776_2000_17.9831869307_84.5569572724=2000">
#                        <taxa id="TaxonSet.HBV" spec="beast.base.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.HBV"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="FrequenciesPrior.s:HBV" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:HBV" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <distr id="Dirichlet.0" spec="beast.base.inference.distribution.Dirichlet">
#                <parameter dimension="4" estimate="false" id="RealParameter.7" name="alpha" spec="beast.base.inference.parameter.RealParameter">4.0 4.0 4.0 4.0</parameter>
#            </distr>
#        </prior>
#        <prior id="KappaPrior.s:HBV" name="distribution">
#            <parameter id="kappa.s:HBV" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:HBV" name="distribution" x="@popSize.t:HBV">
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.8" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.01</parameter>
#                <parameter estimate="false" id="RealParameter.9" name="beta" spec="beast.base.inference.parameter.RealParameter">100.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ucldStdevPrior.c:HBV" name="distribution">
#            <parameter id="ucldStdev.c:HBV" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.11" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.12" name="beta" spec="beast.base.inference.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@HBV" id="treeLikelihood.HBV" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:HBV">
#            <siteModel id="SiteModel.s:HBV" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:HBV" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:HBV" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:HBV" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:HBV" kappa="@kappa.s:HBV" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:HBV" id="estimatedFreqs.s:HBV" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:HBV" spec="beast.base.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:HBV">
#                <LogNormal S="@ucldStdev.c:HBV" id="LogNormalDistributionModel.c:HBV" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.10" lower="0.0" name="M" spec="beast.base.inference.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="32" id="rateCategories.c:HBV" spec="beast.base.inference.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:HBV" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">2.0E-5</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	popSize	CoalescentConstant	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation
20000	-12476.532169104757	-12309.207370923674	-167.3247981810832	-12309.207370923674	1600.5650880071848	8806.199323405666	2.6589497877563737	0.24299511188770284	0.25700488811229716	0.23567931001675083	0.2643206899832492	1241.7438590740949	-142.13886282509006	1.143294151589183	4.766390975741714E-5	1.6861324010837443E-9	0.6605766212316398
21000	-12481.992844226794	-12309.813779703434	-172.1790645233604	-12309.813779703434	1768.8070260685492	9467.897245673395	2.6589497877563737	0.24299511188770284	0.25700488811229716	0.23567931001675083	0.2643206899832492	1912.4396569536163	-140.09883094606704	1.0641702005890974	4.4740311101790395E-5	1.2673024796694947E-9	0.6238185542850997
22000	-12484.669684919587	-12315.319800822832	-169.34988409675583	-12315.319800822832	1596.9549899464814	8986.471729874056	2.6589497877563737	0.24299511188770284	0.25700488811229716	0.23567931001675083	0.2643206899832492	1660.9415822178198	-140.18969183607288	0.9776881759093886	4.749023818908566E-5	1.0389117139366791E-9	0.5767297541398893
23000	-12480.742652959405	-12308.39493194197	-172.34772101743428	-12308.39493194197	1781.5898460732292	10217.863290044661	2.9987879898011722	0.24299511188770284	0.25700488811229716	0.23567931001675083	0.2643206899832492	1209.5739227012161	-148.37306258357845	0.8240153458440869	4.004729535181374E-5	6.677388151179159E-10	0.5801821364035146
24000	-12489.13739837575	-12313.314180596186	-175.82321777956284	-12313.314180596186	1981.169433720102	11040.615721797623	2.9987879898011722	0.24299511188770284	0.25700488811229716	0.23567931001675083	0.2643206899832492	1877.7228049345044	-144.81039811413152	0.7993050077160744	3.738599948883102E-5	6.409074384414619E-10	0.5934384291905404
25000	-12474.710514777747	-12301.384320837542	-173.3261939402063	-12301.384320837542	1998.8009730451663	10979.182129031478	2.9987879898011722	0.24299511188770284	0.25700488811229716	0.23567931001675083	0.2643206899832492	1280.8298332249053	-148.8954404950642	0.7265610683117487	3.6632075793586526E-5	4.770383717426278E-10	0.5234248456173602
26000	-12476.654003500076	-12303.018517757726	-173.63548574234997	-12303.018517757726	1899.6148843915796	10764.160512383585	2.9987879898011722	0.24299511188770284	0.25700488811229716	0.23567931001675083	0.2643206899832492	1179.1395693583618	-150.30353088515278	0.7265610683117487	3.846078054015792E-5	4.742412993463844E-10	0.531201214981887
27000	-12469.856484664384	-12296.161804105557	-173.69468055882658	-12296.161804105557	1828.8014992233002	10740.55372396221	2.9987879898011722	0.24299511188770284	0.25700488811229716	0.23567931001675083	0.2643206899832492	1478.7903436288962	-147.20692416899917	0.7066649170586775	3.7793573315113634E-5	5.128643770002226E-10	0.5518974060569578
28000	-12479.340340184213	-12299.410033760068	-179.93030642414564	-12299.410033760068	2004.2023963290962	12264.05887756577	2.9987879898011722	0.24299511188770284	0.25700488811229716	0.23567931001675083	0.2643206899832492	2048.779458804928	-147.6414683812086	0.6395843095789884	3.4693563654965565E-5	4.096775228367568E-10	0.5525771785507394
29000	-12467.87559253238	-12291.740541411915	-176.13505112046545	-12291.740541411915	2038.5301771785078	11548.00744851662	2.9987879898011722	0.24299511188770284	0.2660660567395878	0.22661814138946018	0.2643206899832492	1713.7461271547809	-146.97918052435736	0.7555823865219075	3.493818142231139E-5	4.883861714730024E-10	0.5646150470684353
30000	-12466.667378626778	-12290.37851690555	-176.28886172122748	-12290.37851690555	2203.019840671369	11991.633232862148	2.9987879898011722	0.24299511188770284	0.2660660567395878	0.22661814138946018	0.2643206899832492	1806.0177070210873	-146.09822641325798	0.7742541571893828	3.367173424880136E-5	4.085706798822311E-10	0.5463660262683723
31000	-12479.547016599603	-12303.059657405269	-176.4873591943343	-12303.059657405269	2491.401510294089	12788.33676241646	2.9987879898011722	0.24299511188770284	0.2660660567395878	0.22661814138946018	0.2643206899832492	1623.4543656349229	-148.0913021271218	0.8169644072119666	3.073635398564204E-5	4.671476983934505E-10	0.5957888967297178
32000	-12475.731137209592	-12294.081281318813	-181.64985589077818	-12294.081281318813	2833.5354634976766	14623.32838520541	2.9987879898011722	0.24299511188770284	0.2660660567395878	0.22661814138946018	0.2643206899832492	1963.9821246958825	-150.3596559792201	0.6031265395385147	2.90399445249229E-5	1.835020544504337E-10	0.431825012034732
33000	-12481.358674065417	-12299.552986118246	-181.80568794717067	-12299.552986118246	3783.222558217235	16685.980647625507	2.389810018199724	0.23512237904118172	0.2692784620800099	0.2240673320176737	0.2715318268611348	1368.518812885019	-156.5753299186135	0.742661290752484	2.5805139441235415E-5	2.267958070825577E-10	0.48318438964532134
34000	-12475.261474915254	-12294.716687908061	-180.54478700719272	-12294.716687908061	3069.8894091305574	15243.448913285436	2.389810018199724	0.23512237904118172	0.2692784620800099	0.2240673320176737	0.2715318268611348	1713.4710749357328	-152.1871667076756	0.5785170272062774	2.6167097833381582E-5	1.4984694761680605E-10	0.4247546860438207
35000	-12482.024260485037	-12294.310706710188	-187.71355377484986	-12294.310706710188	3280.1565003815563	17251.802419491247	2.922057872529581	0.23267609916013812	0.27133879352493373	0.21511033208743255	0.2808747752274956	1645.6437289668957	-159.9506128726154	0.548460293338007	2.4362393071949384E-5	1.392485554431203E-10	0.4433915166293627
36000	-12477.75326483622	-12289.497052790757	-188.25621204546292	-12289.497052790757	3082.750984729698	17393.026299191406	2.922057872529581	0.24153910807299092	0.26247578461208093	0.21511033208743255	0.2808747752274956	1954.6302093996105	-157.73997503611	0.4105667399350954	2.3348446352401574E-5	8.120124792642899E-11	0.37343421702265167
37000	-12475.863055916414	-12289.583353169939	-186.27970274647424	-12289.583353169939	2934.657006799916	16418.610894830257	2.922057872529581	0.24153910807299092	0.26247578461208093	0.21511033208743255	0.2808747752274956	2227.3168958230203	-152.59326578752513	0.49693171933834557	2.506857502774739E-5	1.0795263045247156E-10	0.39264932500884087
38000	-12483.418747990743	-12295.76879949447	-187.649948496273	-12295.76879949447	2481.3679024229364	15729.11290338004	2.922057872529581	0.24153910807299092	0.26247578461208093	0.21511033208743255	0.2808747752274956	1805.2251576204046	-158.34958196285345	0.509059631121629	2.5990041090851242E-5	1.0975527651109589E-10	0.39835006017984464
39000	-12475.973526021502	-12290.484624010987	-185.4889020105143	-12290.484624010987	2714.7974281530683	15677.901105257963	2.67977298612007	0.24153910807299092	0.26247578461208093	0.21511033208743255	0.2808747752274956	1950.8307411236663	-154.3458648584619	0.6249783701716289	2.6274770339585503E-5	1.6997481806798674E-10	0.4690523699972056
40000	-12479.052055673414	-12290.983166313341	-188.06888936007257	-12290.983166313341	2794.691917469295	16460.2818193253	2.67977298612007	0.24153910807299092	0.26247578461208093	0.21511033208743255	0.2808747752274956	1861.7276325438088	-158.25806489875546	0.509935490122755	2.41157440650459E-5	9.129607186118111E-11	0.382313601199611
41000	-12483.47680933564	-12289.58232658656	-193.89448274907937	-12289.58232658656	3019.4350755727464	18104.29381743275	2.67977298612007	0.24153910807299092	0.26247578461208093	0.21511033208743255	0.2808747752274956	2114.1345375370106	-161.84652667293358	0.39651668057447526	2.253059276729255E-5	7.932731540484924E-11	0.3801748948172409
42000	-12482.681578095988	-12292.220128495377	-190.46144960061036	-12292.220128495377	3311.210829231193	17631.44877099246	2.67977298612007	0.24153910807299092	0.26247578461208093	0.21163104783672734	0.2843540594782008	2279.9937084442167	-156.3826561880316	0.4741175562051119	2.3683905211555737E-5	1.4358736679292674E-10	0.46757090330618106
43000	-12491.103015876773	-12301.336963684535	-189.76605219223825	-12301.336963684535	2707.855760399236	16249.991206933808	2.67977298612007	0.24153910807299092	0.26247578461208093	0.21163104783672734	0.2843540594782008	1823.5497946804437	-160.68311542227113	0.41656996920558775	2.525545069628483E-5	9.952941687966643E-11	0.4285733822005561
44000	-12489.397137734066	-12296.235912605729	-193.16122512833726	-12296.235912605729	3240.3025944755072	19025.70615292428	2.67977298612007	0.24153910807299092	0.26247578461208093	0.21163104783672734	0.2843540594782008	2237.6198810291658	-160.2689886308295	0.2815322549777928	2.2532059803484973E-5	4.553920464294645E-11	0.308506945614331
45000	-12484.058379798313	-12292.331076968327	-191.72730282998592	-12292.331076968327	2678.396665392068	17235.766838945525	2.67977298612007	0.24153910807299092	0.26247578461208093	0.21163104783672734	0.2843540594782008	2308.46391257305	-157.80552509442913	0.3527332670205368	2.3667879122186512E-5	5.069922328801949E-11	0.3078150488999854
46000	-12479.489586960019	-12286.676987143139	-192.81259981687958	-12286.676987143139	2954.4342121968884	18184.459088143114	2.67977298612007	0.24153910807299092	0.26247578461208093	0.21163104783672734	0.2843540594782008	2268.7170572132327	-159.3270625535374	0.34724829163217974	2.286785614133367E-5	5.3934477923934986E-11	0.3151400057888624
47000	-12484.489104408109	-12293.116840498118	-191.37226390999066	-12293.116840498118	3049.741684482112	18257.860490096013	2.67977298612007	0.24153910807299092	0.26247578461208093	0.21163104783672734	0.2843540594782008	1955.0861016277515	-160.50567797763426	0.5275477554703165	2.2380430219970864E-5	6.80793136519175E-11	0.36353099919815696
48000	-12478.94359380812	-12286.949161794744	-191.99443201337598	-12286.949161794744	3031.513954255474	18225.378744020763	2.67977298612007	0.24153910807299092	0.26247578461208093	0.21163104783672734	0.2843540594782008	1866.6009567298568	-162.357579896119	0.44375875219636685	2.2792176860400197E-5	6.32431331597701E-11	0.35234920424678945
49000	-12483.198507772735	-12292.186294722627	-191.01221305010822	-12292.186294722627	3045.0088913725895	18472.973927389434	2.67977298612007	0.24153910807299092	0.26247578461208093	0.21163104783672734	0.2843540594782008	1998.6372364299211	-160.405101388484	0.3341135070914541	2.1483496045634748E-5	3.453761122560372E-11	0.2687543494042704
50000	-12494.777367900424	-12301.421013096087	-193.3563548043369	-12301.421013096087	3018.673683631734	18965.285247024014	2.67977298612007	0.24153910807299092	0.26247578461208093	0.21163104783672734	0.2843540594782008	2197.4062090539014	-161.52634089553757	0.14862443141581302	2.075911207065709E-5	6.616732690030646E-12	0.1235589503285555
51000	-12495.471290961235	-12298.765146956168	-196.70614400506813	-12298.765146956168	3670.5251819635578	21659.099529679857	2.67977298612007	0.2346782856556777	0.26247578461208093	0.21849187025404057	0.2843540594782008	2152.697000941482	-165.1801985244115	0.18044481730718223	2.033783829088948E-5	1.7406776292132922E-11	0.19609950352808173
52000	-12486.74360351272	-12295.133391103283	-191.61021240943654	-12295.133391103283	3724.736292739105	19801.649759624608	2.67977298612007	0.2346782856556777	0.26247578461208093	0.21849187025404057	0.2843540594782008	2019.026361909628	-160.82355488235245	0.32784646461835565	2.0453242427620336E-5	4.5697558338628446E-11	0.30569193281771134
